# Scenario Table for Solar and Wind Generation
param: GEN:   Gen_busNumber Gen_id  Gen_isInSvc  Gen_pgInit Gen_pgMax Gen_pgMin Gen_energyRamp Gen_spinRamp Gen_costCurveFlag pg_init :=
8 'SOLAR_GEN' 10  1  46.24  50.0   0.0  1.0  5.5  1  46.24
9 'WIND_GEN' 3   1  23.63  70.0   0.0  2.0  10.0 1  23.63
8 'SOLAR_GEN' 10  1  45.27  50.0   0.0  1.0  5.5  1  45.27
9 'WIND_GEN' 3   1  57.53  70.0   0.0  2.0  10.0 1  57.53
8 'SOLAR_GEN' 10  1  14.92  50.0   0.0  1.0  5.5  1  14.92
9 'WIND_GEN' 3   1  16.59  70.0   0.0  2.0  10.0 1  16.59
8 'SOLAR_GEN' 10  1  19.25  50.0   0.0  1.0  5.5  1  19.25
9 'WIND_GEN' 3   1  16.21  70.0   0.0  2.0  10.0 1  16.21
8 'SOLAR_GEN' 10  1  25.42  50.0   0.0  1.0  5.5  1  25.42
9 'WIND_GEN' 3   1  21.95  70.0   0.0  2.0  10.0 1  21.95
8 'SOLAR_GEN' 10  1  18.47  50.0   0.0  1.0  5.5  1  18.47
9 'WIND_GEN' 3   1  8.48  70.0   0.0  2.0  10.0 1  8.48
8 'SOLAR_GEN' 10  1  42.93  50.0   0.0  1.0  5.5  1  42.93
9 'WIND_GEN' 3   1  70.00  70.0   0.0  2.0  10.0 1  70.00
8 'SOLAR_GEN' 10  1  12.32  50.0   0.0  1.0  5.5  1  12.32
9 'WIND_GEN' 3   1  42.31  70.0   0.0  2.0  10.0 1  42.31
8 'SOLAR_GEN' 10  1  5.32  50.0   0.0  1.0  5.5  1  5.32
9 'WIND_GEN' 3   1  38.71  70.0   0.0  2.0  10.0 1  38.71
8 'SOLAR_GEN' 10  1  26.79  50.0   0.0  1.0  5.5  1  26.79
9 'WIND_GEN' 3   1  27.30  70.0   0.0  2.0  10.0 1  27.30
8 'SOLAR_GEN' 10  1  16.14  50.0   0.0  1.0  5.5  1  16.14
9 'WIND_GEN' 3   1  16.34  70.0   0.0  2.0  10.0 1  16.34
8 'SOLAR_GEN' 10  1  39.86  50.0   0.0  1.0  5.5  1  39.86
9 'WIND_GEN' 3   1  28.54  70.0   0.0  2.0  10.0 1  28.54
8 'SOLAR_GEN' 10  1  26.31  50.0   0.0  1.0  5.5  1  26.31
9 'WIND_GEN' 3   1  4.91  70.0   0.0  2.0  10.0 1  4.91
8 'SOLAR_GEN' 10  1  18.18  50.0   0.0  1.0  5.5  1  18.18
9 'WIND_GEN' 3   1  49.70  70.0   0.0  2.0  10.0 1  49.70
8 'SOLAR_GEN' 10  1  10.42  50.0   0.0  1.0  5.5  1  10.42
9 'WIND_GEN' 3   1  14.25  70.0   0.0  2.0  10.0 1  14.25
8 'SOLAR_GEN' 10  1  12.49  50.0   0.0  1.0  5.5  1  12.49
9 'WIND_GEN' 3   1  65.94  70.0   0.0  2.0  10.0 1  65.94
8 'SOLAR_GEN' 10  1  32.13  50.0   0.0  1.0  5.5  1  32.13
9 'WIND_GEN' 3   1  52.91  70.0   0.0  2.0  10.0 1  52.91
8 'SOLAR_GEN' 10  1  9.90  50.0   0.0  1.0  5.5  1  9.90
9 'WIND_GEN' 3   1  12.83  70.0   0.0  2.0  10.0 1  12.83
8 'SOLAR_GEN' 10  1  21.83  50.0   0.0  1.0  5.5  1  21.83
9 'WIND_GEN' 3   1  34.87  70.0   0.0  2.0  10.0 1  34.87
8 'SOLAR_GEN' 10  1  22.65  50.0   0.0  1.0  5.5  1  22.65
9 'WIND_GEN' 3   1  61.29  70.0   0.0  2.0  10.0 1  61.29
8 'SOLAR_GEN' 10  1  8.49  50.0   0.0  1.0  5.5  1  8.49
9 'WIND_GEN' 3   1  40.52  70.0   0.0  2.0  10.0 1  40.52
8 'SOLAR_GEN' 10  1  4.90  50.0   0.0  1.0  5.5  1  4.90
9 'WIND_GEN' 3   1  45.82  70.0   0.0  2.0  10.0 1  45.82
8 'SOLAR_GEN' 10  1  37.08  50.0   0.0  1.0  5.5  1  37.08
9 'WIND_GEN' 3   1  54.19  70.0   0.0  2.0  10.0 1  54.19
8 'SOLAR_GEN' 10  1  37.68  50.0   0.0  1.0  5.5  1  37.68
9 'WIND_GEN' 3   1  62.16  70.0   0.0  2.0  10.0 1  62.16
8 'SOLAR_GEN' 10  1  3.42  50.0   0.0  1.0  5.5  1  3.42
9 'WIND_GEN' 3   1  68.76  70.0   0.0  2.0  10.0 1  68.76
8 'SOLAR_GEN' 10  1  24.77  50.0   0.0  1.0  5.5  1  24.77
9 'WIND_GEN' 3   1  39.55  70.0   0.0  2.0  10.0 1  39.55
8 'SOLAR_GEN' 10  1  10.64  50.0   0.0  1.0  5.5  1  10.64
9 'WIND_GEN' 3   1  48.08  70.0   0.0  2.0  10.0 1  48.08
8 'SOLAR_GEN' 10  1  31.30  50.0   0.0  1.0  5.5  1  31.30
9 'WIND_GEN' 3   1  1.28  70.0   0.0  2.0  10.0 1  1.28
8 'SOLAR_GEN' 10  1  5.77  50.0   0.0  1.0  5.5  1  5.77
9 'WIND_GEN' 3   1  59.99  70.0   0.0  2.0  10.0 1  59.99
8 'SOLAR_GEN' 10  1  25.51  50.0   0.0  1.0  5.5  1  25.51
9 'WIND_GEN' 3   1  9.89  70.0   0.0  2.0  10.0 1  9.89
8 'SOLAR_GEN' 10  1  49.10  50.0   0.0  1.0  5.5  1  49.10
9 'WIND_GEN' 3   1  17.48  70.0   0.0  2.0  10.0 1  17.48
8 'SOLAR_GEN' 10  1  21.20  50.0   0.0  1.0  5.5  1  21.20
9 'WIND_GEN' 3   1  55.59  70.0   0.0  2.0  10.0 1  55.59
8 'SOLAR_GEN' 10  1  22.72  50.0   0.0  1.0  5.5  1  22.72
9 'WIND_GEN' 3   1  54.52  70.0   0.0  2.0  10.0 1  54.52
8 'SOLAR_GEN' 10  1  40.81  50.0   0.0  1.0  5.5  1  40.81
9 'WIND_GEN' 3   1  12.51  70.0   0.0  2.0  10.0 1  12.51
8 'SOLAR_GEN' 10  1  33.68  50.0   0.0  1.0  5.5  1  33.68
9 'WIND_GEN' 3   1  24.72  70.0   0.0  2.0  10.0 1  24.72
8 'SOLAR_GEN' 10  1  40.07  50.0   0.0  1.0  5.5  1  40.07
9 'WIND_GEN' 3   1  1.14  70.0   0.0  2.0  10.0 1  1.14
8 'SOLAR_GEN' 10  1  12.02  50.0   0.0  1.0  5.5  1  12.02
9 'WIND_GEN' 3   1  19.58  70.0   0.0  2.0  10.0 1  19.58
8 'SOLAR_GEN' 10  1  48.72  50.0   0.0  1.0  5.5  1  48.72
9 'WIND_GEN' 3   1  46.27  70.0   0.0  2.0  10.0 1  46.27
8 'SOLAR_GEN' 10  1  18.86  50.0   0.0  1.0  5.5  1  18.86
9 'WIND_GEN' 3   1  45.00  70.0   0.0  2.0  10.0 1  45.00
8 'SOLAR_GEN' 10  1  49.35  50.0   0.0  1.0  5.5  1  49.35
9 'WIND_GEN' 3   1  45.83  70.0   0.0  2.0  10.0 1  45.83
8 'SOLAR_GEN' 10  1  16.62  50.0   0.0  1.0  5.5  1  16.62
9 'WIND_GEN' 3   1  58.09  70.0   0.0  2.0  10.0 1  58.09
8 'SOLAR_GEN' 10  1  24.05  50.0   0.0  1.0  5.5  1  24.05
9 'WIND_GEN' 3   1  55.41  70.0   0.0  2.0  10.0 1  55.41
8 'SOLAR_GEN' 10  1  15.30  50.0   0.0  1.0  5.5  1  15.30
9 'WIND_GEN' 3   1  50.39  70.0   0.0  2.0  10.0 1  50.39
8 'SOLAR_GEN' 10  1  41.93  50.0   0.0  1.0  5.5  1  41.93
9 'WIND_GEN' 3   1  27.96  70.0   0.0  2.0  10.0 1  27.96
8 'SOLAR_GEN' 10  1  0.13  50.0   0.0  1.0  5.5  1  0.13
9 'WIND_GEN' 3   1  13.00  70.0   0.0  2.0  10.0 1  13.00
8 'SOLAR_GEN' 10  1  15.47  50.0   0.0  1.0  5.5  1  15.47
9 'WIND_GEN' 3   1  52.74  70.0   0.0  2.0  10.0 1  52.74
8 'SOLAR_GEN' 10  1  31.09  50.0   0.0  1.0  5.5  1  31.09
9 'WIND_GEN' 3   1  61.19  70.0   0.0  2.0  10.0 1  61.19
8 'SOLAR_GEN' 10  1  14.26  50.0   0.0  1.0  5.5  1  14.26
9 'WIND_GEN' 3   1  29.81  70.0   0.0  2.0  10.0 1  29.81
8 'SOLAR_GEN' 10  1  40.45  50.0   0.0  1.0  5.5  1  40.45
9 'WIND_GEN' 3   1  64.63  70.0   0.0  2.0  10.0 1  64.63
8 'SOLAR_GEN' 10  1  2.50  50.0   0.0  1.0  5.5  1  2.50
9 'WIND_GEN' 3   1  1.71  70.0   0.0  2.0  10.0 1  1.71
8 'SOLAR_GEN' 10  1  25.59  50.0   0.0  1.0  5.5  1  25.59
9 'WIND_GEN' 3   1  33.94  70.0   0.0  2.0  10.0 1  33.94
8 'SOLAR_GEN' 10  1  17.68  50.0   0.0  1.0  5.5  1  17.68
9 'WIND_GEN' 3   1  5.66  70.0   0.0  2.0  10.0 1  5.66
8 'SOLAR_GEN' 10  1  37.31  50.0   0.0  1.0  5.5  1  37.31
9 'WIND_GEN' 3   1  53.43  70.0   0.0  2.0  10.0 1  53.43
8 'SOLAR_GEN' 10  1  44.96  50.0   0.0  1.0  5.5  1  44.96
9 'WIND_GEN' 3   1  15.76  70.0   0.0  2.0  10.0 1  15.76
8 'SOLAR_GEN' 10  1  38.74  50.0   0.0  1.0  5.5  1  38.74
9 'WIND_GEN' 3   1  58.50  70.0   0.0  2.0  10.0 1  58.50
8 'SOLAR_GEN' 10  1  13.36  50.0   0.0  1.0  5.5  1  13.36
9 'WIND_GEN' 3   1  40.65  70.0   0.0  2.0  10.0 1  40.65
8 'SOLAR_GEN' 10  1  13.09  50.0   0.0  1.0  5.5  1  13.09
9 'WIND_GEN' 3   1  3.84  70.0   0.0  2.0  10.0 1  3.84
8 'SOLAR_GEN' 10  1  41.74  50.0   0.0  1.0  5.5  1  41.74
9 'WIND_GEN' 3   1  28.69  70.0   0.0  2.0  10.0 1  28.69
8 'SOLAR_GEN' 10  1  25.25  50.0   0.0  1.0  5.5  1  25.25
9 'WIND_GEN' 3   1  23.07  70.0   0.0  2.0  10.0 1  23.07
8 'SOLAR_GEN' 10  1  47.41  50.0   0.0  1.0  5.5  1  47.41
9 'WIND_GEN' 3   1  12.63  70.0   0.0  2.0  10.0 1  12.63
8 'SOLAR_GEN' 10  1  6.46  50.0   0.0  1.0  5.5  1  6.46
9 'WIND_GEN' 3   1  9.45  70.0   0.0  2.0  10.0 1  9.45
8 'SOLAR_GEN' 10  1  1.40  50.0   0.0  1.0  5.5  1  1.40
9 'WIND_GEN' 3   1  24.37  70.0   0.0  2.0  10.0 1  24.37
8 'SOLAR_GEN' 10  1  34.05  50.0   0.0  1.0  5.5  1  34.05
9 'WIND_GEN' 3   1  3.52  70.0   0.0  2.0  10.0 1  3.52
8 'SOLAR_GEN' 10  1  34.00  50.0   0.0  1.0  5.5  1  34.00
9 'WIND_GEN' 3   1  28.72  70.0   0.0  2.0  10.0 1  28.72
8 'SOLAR_GEN' 10  1  2.73  50.0   0.0  1.0  5.5  1  2.73
9 'WIND_GEN' 3   1  63.42  70.0   0.0  2.0  10.0 1  63.42
8 'SOLAR_GEN' 10  1  46.32  50.0   0.0  1.0  5.5  1  46.32
9 'WIND_GEN' 3   1  60.58  70.0   0.0  2.0  10.0 1  60.58
8 'SOLAR_GEN' 10  1  6.24  50.0   0.0  1.0  5.5  1  6.24
9 'WIND_GEN' 3   1  27.82  70.0   0.0  2.0  10.0 1  27.82
8 'SOLAR_GEN' 10  1  1.24  50.0   0.0  1.0  5.5  1  1.24
9 'WIND_GEN' 3   1  13.20  70.0   0.0  2.0  10.0 1  13.20
8 'SOLAR_GEN' 10  1  15.01  50.0   0.0  1.0  5.5  1  15.01
9 'WIND_GEN' 3   1  17.23  70.0   0.0  2.0  10.0 1  17.23
8 'SOLAR_GEN' 10  1  21.99  50.0   0.0  1.0  5.5  1  21.99
9 'WIND_GEN' 3   1  52.01  70.0   0.0  2.0  10.0 1  52.01
8 'SOLAR_GEN' 10  1  35.66  50.0   0.0  1.0  5.5  1  35.66
9 'WIND_GEN' 3   1  14.81  70.0   0.0  2.0  10.0 1  14.81
8 'SOLAR_GEN' 10  1  44.09  50.0   0.0  1.0  5.5  1  44.09
9 'WIND_GEN' 3   1  42.20  70.0   0.0  2.0  10.0 1  42.20
8 'SOLAR_GEN' 10  1  11.97  50.0   0.0  1.0  5.5  1  11.97
9 'WIND_GEN' 3   1  45.25  70.0   0.0  2.0  10.0 1  45.25
8 'SOLAR_GEN' 10  1  31.48  50.0   0.0  1.0  5.5  1  31.48
9 'WIND_GEN' 3   1  2.20  70.0   0.0  2.0  10.0 1  2.20
8 'SOLAR_GEN' 10  1  27.33  50.0   0.0  1.0  5.5  1  27.33
9 'WIND_GEN' 3   1  16.40  70.0   0.0  2.0  10.0 1  16.40
8 'SOLAR_GEN' 10  1  14.98  50.0   0.0  1.0  5.5  1  14.98
9 'WIND_GEN' 3   1  61.17  70.0   0.0  2.0  10.0 1  61.17
8 'SOLAR_GEN' 10  1  25.78  50.0   0.0  1.0  5.5  1  25.78
9 'WIND_GEN' 3   1  41.61  70.0   0.0  2.0  10.0 1  41.61
8 'SOLAR_GEN' 10  1  27.86  50.0   0.0  1.0  5.5  1  27.86
9 'WIND_GEN' 3   1  3.24  70.0   0.0  2.0  10.0 1  3.24
8 'SOLAR_GEN' 10  1  31.22  50.0   0.0  1.0  5.5  1  31.22
9 'WIND_GEN' 3   1  40.61  70.0   0.0  2.0  10.0 1  40.61
8 'SOLAR_GEN' 10  1  26.20  50.0   0.0  1.0  5.5  1  26.20
9 'WIND_GEN' 3   1  14.74  70.0   0.0  2.0  10.0 1  14.74
8 'SOLAR_GEN' 10  1  21.44  50.0   0.0  1.0  5.5  1  21.44
9 'WIND_GEN' 3   1  29.09  70.0   0.0  2.0  10.0 1  29.09
8 'SOLAR_GEN' 10  1  37.24  50.0   0.0  1.0  5.5  1  37.24
9 'WIND_GEN' 3   1  65.17  70.0   0.0  2.0  10.0 1  65.17
8 'SOLAR_GEN' 10  1  6.41  50.0   0.0  1.0  5.5  1  6.41
9 'WIND_GEN' 3   1  18.53  70.0   0.0  2.0  10.0 1  18.53
8 'SOLAR_GEN' 10  1  36.71  50.0   0.0  1.0  5.5  1  36.71
9 'WIND_GEN' 3   1  24.09  70.0   0.0  2.0  10.0 1  24.09
8 'SOLAR_GEN' 10  1  18.97  50.0   0.0  1.0  5.5  1  18.97
9 'WIND_GEN' 3   1  44.20  70.0   0.0  2.0  10.0 1  44.20
8 'SOLAR_GEN' 10  1  12.53  50.0   0.0  1.0  5.5  1  12.53
9 'WIND_GEN' 3   1  61.88  70.0   0.0  2.0  10.0 1  61.88
8 'SOLAR_GEN' 10  1  13.83  50.0   0.0  1.0  5.5  1  13.83
9 'WIND_GEN' 3   1  28.45  70.0   0.0  2.0  10.0 1  28.45
8 'SOLAR_GEN' 10  1  22.08  50.0   0.0  1.0  5.5  1  22.08
9 'WIND_GEN' 3   1  41.98  70.0   0.0  2.0  10.0 1  41.98
8 'SOLAR_GEN' 10  1  13.26  50.0   0.0  1.0  5.5  1  13.26
9 'WIND_GEN' 3   1  56.35  70.0   0.0  2.0  10.0 1  56.35
8 'SOLAR_GEN' 10  1  13.10  50.0   0.0  1.0  5.5  1  13.10
9 'WIND_GEN' 3   1  6.06  70.0   0.0  2.0  10.0 1  6.06
8 'SOLAR_GEN' 10  1  26.85  50.0   0.0  1.0  5.5  1  26.85
9 'WIND_GEN' 3   1  8.54  70.0   0.0  2.0  10.0 1  8.54
8 'SOLAR_GEN' 10  1  33.86  50.0   0.0  1.0  5.5  1  33.86
9 'WIND_GEN' 3   1  25.33  70.0   0.0  2.0  10.0 1  25.33
8 'SOLAR_GEN' 10  1  47.42  50.0   0.0  1.0  5.5  1  47.42
9 'WIND_GEN' 3   1  64.24  70.0   0.0  2.0  10.0 1  64.24
8 'SOLAR_GEN' 10  1  26.68  50.0   0.0  1.0  5.5  1  26.68
9 'WIND_GEN' 3   1  52.71  70.0   0.0  2.0  10.0 1  52.71
8 'SOLAR_GEN' 10  1  9.30  50.0   0.0  1.0  5.5  1  9.30
9 'WIND_GEN' 3   1  62.49  70.0   0.0  2.0  10.0 1  62.49
8 'SOLAR_GEN' 10  1  28.63  50.0   0.0  1.0  5.5  1  28.63
9 'WIND_GEN' 3   1  0.89  70.0   0.0  2.0  10.0 1  0.89
8 'SOLAR_GEN' 10  1  25.75  50.0   0.0  1.0  5.5  1  25.75
9 'WIND_GEN' 3   1  56.08  70.0   0.0  2.0  10.0 1  56.08
8 'SOLAR_GEN' 10  1  8.58  50.0   0.0  1.0  5.5  1  8.58
9 'WIND_GEN' 3   1  42.82  70.0   0.0  2.0  10.0 1  42.82
8 'SOLAR_GEN' 10  1  28.70  50.0   0.0  1.0  5.5  1  28.70
9 'WIND_GEN' 3   1  20.93  70.0   0.0  2.0  10.0 1  20.93
8 'SOLAR_GEN' 10  1  25.02  50.0   0.0  1.0  5.5  1  25.02
9 'WIND_GEN' 3   1  37.19  70.0   0.0  2.0  10.0 1  37.19
8 'SOLAR_GEN' 10  1  38.87  50.0   0.0  1.0  5.5  1  38.87
9 'WIND_GEN' 3   1  18.99  70.0   0.0  2.0  10.0 1  18.99
8 'SOLAR_GEN' 10  1  5.54  50.0   0.0  1.0  5.5  1  5.54
9 'WIND_GEN' 3   1  59.68  70.0   0.0  2.0  10.0 1  59.68
8 'SOLAR_GEN' 10  1  18.80  50.0   0.0  1.0  5.5  1  18.80
9 'WIND_GEN' 3   1  19.64  70.0   0.0  2.0  10.0 1  19.64
8 'SOLAR_GEN' 10  1  23.41  50.0   0.0  1.0  5.5  1  23.41
9 'WIND_GEN' 3   1  42.29  70.0   0.0  2.0  10.0 1  42.29
8 'SOLAR_GEN' 10  1  14.60  50.0   0.0  1.0  5.5  1  14.60
9 'WIND_GEN' 3   1  51.18  70.0   0.0  2.0  10.0 1  51.18
8 'SOLAR_GEN' 10  1  41.95  50.0   0.0  1.0  5.5  1  41.95
9 'WIND_GEN' 3   1  68.65  70.0   0.0  2.0  10.0 1  68.65
8 'SOLAR_GEN' 10  1  23.07  50.0   0.0  1.0  5.5  1  23.07
9 'WIND_GEN' 3   1  13.83  70.0   0.0  2.0  10.0 1  13.83
8 'SOLAR_GEN' 10  1  44.61  50.0   0.0  1.0  5.5  1  44.61
9 'WIND_GEN' 3   1  22.22  70.0   0.0  2.0  10.0 1  22.22
8 'SOLAR_GEN' 10  1  12.15  50.0   0.0  1.0  5.5  1  12.15
9 'WIND_GEN' 3   1  4.26  70.0   0.0  2.0  10.0 1  4.26
8 'SOLAR_GEN' 10  1  13.96  50.0   0.0  1.0  5.5  1  13.96
9 'WIND_GEN' 3   1  68.27  70.0   0.0  2.0  10.0 1  68.27
8 'SOLAR_GEN' 10  1  46.37  50.0   0.0  1.0  5.5  1  46.37
9 'WIND_GEN' 3   1  47.69  70.0   0.0  2.0  10.0 1  47.69
8 'SOLAR_GEN' 10  1  49.15  50.0   0.0  1.0  5.5  1  49.15
9 'WIND_GEN' 3   1  9.26  70.0   0.0  2.0  10.0 1  9.26
8 'SOLAR_GEN' 10  1  42.34  50.0   0.0  1.0  5.5  1  42.34
9 'WIND_GEN' 3   1  33.56  70.0   0.0  2.0  10.0 1  33.56
8 'SOLAR_GEN' 10  1  28.00  50.0   0.0  1.0  5.5  1  28.00
9 'WIND_GEN' 3   1  66.28  70.0   0.0  2.0  10.0 1  66.28
8 'SOLAR_GEN' 10  1  36.85  50.0   0.0  1.0  5.5  1  36.85
9 'WIND_GEN' 3   1  11.25  70.0   0.0  2.0  10.0 1  11.25
8 'SOLAR_GEN' 10  1  14.17  50.0   0.0  1.0  5.5  1  14.17
9 'WIND_GEN' 3   1  5.41  70.0   0.0  2.0  10.0 1  5.41
8 'SOLAR_GEN' 10  1  13.28  50.0   0.0  1.0  5.5  1  13.28
9 'WIND_GEN' 3   1  11.40  70.0   0.0  2.0  10.0 1  11.40
8 'SOLAR_GEN' 10  1  41.96  50.0   0.0  1.0  5.5  1  41.96
9 'WIND_GEN' 3   1  33.02  70.0   0.0  2.0  10.0 1  33.02
8 'SOLAR_GEN' 10  1  4.05  50.0   0.0  1.0  5.5  1  4.05
9 'WIND_GEN' 3   1  54.02  70.0   0.0  2.0  10.0 1  54.02
8 'SOLAR_GEN' 10  1  37.21  50.0   0.0  1.0  5.5  1  37.21
9 'WIND_GEN' 3   1  16.71  70.0   0.0  2.0  10.0 1  16.71
8 'SOLAR_GEN' 10  1  32.82  50.0   0.0  1.0  5.5  1  32.82
9 'WIND_GEN' 3   1  65.85  70.0   0.0  2.0  10.0 1  65.85
8 'SOLAR_GEN' 10  1  40.69  50.0   0.0  1.0  5.5  1  40.69
9 'WIND_GEN' 3   1  29.09  70.0   0.0  2.0  10.0 1  29.09
8 'SOLAR_GEN' 10  1  48.82  50.0   0.0  1.0  5.5  1  48.82
9 'WIND_GEN' 3   1  8.87  70.0   0.0  2.0  10.0 1  8.87
8 'SOLAR_GEN' 10  1  49.51  50.0   0.0  1.0  5.5  1  49.51
9 'WIND_GEN' 3   1  42.52  70.0   0.0  2.0  10.0 1  42.52
8 'SOLAR_GEN' 10  1  25.84  50.0   0.0  1.0  5.5  1  25.84
9 'WIND_GEN' 3   1  19.45  70.0   0.0  2.0  10.0 1  19.45
8 'SOLAR_GEN' 10  1  1.27  50.0   0.0  1.0  5.5  1  1.27
9 'WIND_GEN' 3   1  39.13  70.0   0.0  2.0  10.0 1  39.13
8 'SOLAR_GEN' 10  1  1.04  50.0   0.0  1.0  5.5  1  1.04
9 'WIND_GEN' 3   1  17.65  70.0   0.0  2.0  10.0 1  17.65
8 'SOLAR_GEN' 10  1  20.27  50.0   0.0  1.0  5.5  1  20.27
9 'WIND_GEN' 3   1  10.48  70.0   0.0  2.0  10.0 1  10.48
8 'SOLAR_GEN' 10  1  6.65  50.0   0.0  1.0  5.5  1  6.65
9 'WIND_GEN' 3   1  49.94  70.0   0.0  2.0  10.0 1  49.94
8 'SOLAR_GEN' 10  1  18.34  50.0   0.0  1.0  5.5  1  18.34
9 'WIND_GEN' 3   1  45.94  70.0   0.0  2.0  10.0 1  45.94
8 'SOLAR_GEN' 10  1  2.10  50.0   0.0  1.0  5.5  1  2.10
9 'WIND_GEN' 3   1  56.12  70.0   0.0  2.0  10.0 1  56.12
8 'SOLAR_GEN' 10  1  5.85  50.0   0.0  1.0  5.5  1  5.85
9 'WIND_GEN' 3   1  36.86  70.0   0.0  2.0  10.0 1  36.86
8 'SOLAR_GEN' 10  1  24.69  50.0   0.0  1.0  5.5  1  24.69
9 'WIND_GEN' 3   1  58.82  70.0   0.0  2.0  10.0 1  58.82
8 'SOLAR_GEN' 10  1  40.49  50.0   0.0  1.0  5.5  1  40.49
9 'WIND_GEN' 3   1  68.70  70.0   0.0  2.0  10.0 1  68.70
8 'SOLAR_GEN' 10  1  36.53  50.0   0.0  1.0  5.5  1  36.53
9 'WIND_GEN' 3   1  40.92  70.0   0.0  2.0  10.0 1  40.92
8 'SOLAR_GEN' 10  1  35.12  50.0   0.0  1.0  5.5  1  35.12
9 'WIND_GEN' 3   1  59.48  70.0   0.0  2.0  10.0 1  59.48
8 'SOLAR_GEN' 10  1  43.62  50.0   0.0  1.0  5.5  1  43.62
9 'WIND_GEN' 3   1  45.92  70.0   0.0  2.0  10.0 1  45.92
8 'SOLAR_GEN' 10  1  25.39  50.0   0.0  1.0  5.5  1  25.39
9 'WIND_GEN' 3   1  53.27  70.0   0.0  2.0  10.0 1  53.27
8 'SOLAR_GEN' 10  1  34.86  50.0   0.0  1.0  5.5  1  34.86
9 'WIND_GEN' 3   1  9.42  70.0   0.0  2.0  10.0 1  9.42
8 'SOLAR_GEN' 10  1  12.32  50.0   0.0  1.0  5.5  1  12.32
9 'WIND_GEN' 3   1  68.98  70.0   0.0  2.0  10.0 1  68.98
8 'SOLAR_GEN' 10  1  48.30  50.0   0.0  1.0  5.5  1  48.30
9 'WIND_GEN' 3   1  59.30  70.0   0.0  2.0  10.0 1  59.30
8 'SOLAR_GEN' 10  1  49.94  50.0   0.0  1.0  5.5  1  49.94
9 'WIND_GEN' 3   1  68.88  70.0   0.0  2.0  10.0 1  68.88
8 'SOLAR_GEN' 10  1  17.17  50.0   0.0  1.0  5.5  1  17.17
9 'WIND_GEN' 3   1  5.53  70.0   0.0  2.0  10.0 1  5.53
8 'SOLAR_GEN' 10  1  11.71  50.0   0.0  1.0  5.5  1  11.71
9 'WIND_GEN' 3   1  3.18  70.0   0.0  2.0  10.0 1  3.18
8 'SOLAR_GEN' 10  1  48.95  50.0   0.0  1.0  5.5  1  48.95
9 'WIND_GEN' 3   1  24.95  70.0   0.0  2.0  10.0 1  24.95
